NEWP_10,NEWP_5,NEWP_2,NEWP_8,Quantity_Sold,QSOLD10,QSOLD5,QSOLD2,Unit_Cost,VC_10,VC10SUM,VC_5,VC5SUM,VC_2,VC2SUM,,Sales_10_10,Rev_10_10,,Sales_10_5,Rev_10_5,,Sales_10_2,Rev_10_2,,CI_10_10,CI_10_5,CI_10_2,,SALES_5_10,REV_5_10,SALE_5_5,REV_5_5,SALE_5_2,REV_5_2,CI_5_10,CI_5_5,CI_5_2,SALE_2_10,REV_2_10,SALE_2_5,REV_2_5,SALE_2_2,REV_2_2,CI_2_10,CI_2_5,CI_2_2,SALE_8_10,REV_8_10,SALE_8_5,REV_8_5,SALE_8_2,REV_8_2,CI_8_10,CI_8_5,CI_8_2,Unit_Price,9%,SALE_9_10,REV_9_10,SALE_9_5,REV_9_5,SALE_9_2,REV_9_2,CI_9_10,CI_9_5,CI_9_2
2915.766,3077.753,3174.9452,2980.5608,40,36,38,39.2,2983.85,107418.6,,113386.3,,116966.92,,,104967.576,,,110799.108,,,114298.0272,,,,,,,110799.108,,116954.614,,120647.9176,,,,,114298.0272,,120647.9176,,124457.8518,,,,,107300.1888,,113261.3104,,116837.9834,,,,,3239.74,2948.1634,106133.8824,,112030.2092,,115568.0053,,,,
3922.533,4140.4515,4271.2026,4009.7004,13,11.7,12.35,12.74,4133.92,48366.864,,51053.912,,52666.1408,,,45893.6361,,,48443.28255,,,49973.07042,,,,,,,48443.28255,,51134.57603,,52749.35211,,,,,49973.07042,,52749.35211,,54415.12112,,,,,46913.49468,,49519.79994,,51083.5831,,,,,4358.37,3966.1167,46403.56539,,48981.54125,,50528.32676,,,,
4027.671,4251.4305,4385.6862,4117.1748,20,18,19,19.6,4298.74,77377.32,,81676.06,,84255.304,,,72498.078,,,76525.749,,,78942.3516,,,,,,,76525.749,,80777.1795,,83328.0378,,,,,78942.3516,,83328.0378,,85959.44952,,,,,74109.1464,,78226.3212,,80696.62608,,,,,4475.19,4072.4229,73303.6122,,77376.0351,,79819.48884,,,,
2436.525,2571.8875,2653.105,2490.67,35,31.5,33.25,34.3,2344.93,73865.295,,77968.9225,,80431.099,,,76750.5375,,,81014.45625,,,83572.8075,,,,,,,81014.45625,,85515.25938,,88215.74125,,,,,83572.8075,,88215.74125,,91001.5015,,,,,78456.105,,82814.7775,,85429.981,,,,,2707.25,2463.5975,77603.32125,,81914.61688,,84501.39425,,,,
3674.484,3878.622,4001.1048,3756.1392,5,4.5,4.75,4.9,3932.14,17694.63,,18677.665,,19267.486,,,16535.178,,,17453.799,,,18004.9716,,,,,,,17453.799,,18423.4545,,19005.2478,,,,,18004.9716,,19005.2478,,19605.41352,,,,,16902.6264,,17841.6612,,18405.08208,,,,,4082.76,3715.3116,16718.9022,,17647.7301,,18205.02684,,,,
4382.55,4626.025,4772.11,4479.94,9,8.1,8.55,8.82,4737.06,38370.186,,40501.863,,41780.8692,,,35498.655,,,37470.8025,,,38654.091,,,,,,,37470.8025,,39552.51375,,40801.5405,,,,,38654.091,,40801.5405,,42090.0102,,,,,36287.514,,38303.487,,39513.0708,,,,,4869.5,4431.245,35893.0845,,37887.14475,,39083.5809,,,,
1436.985,1516.8175,1564.717,1468.918,29,26.1,27.55,28.42,1412.09,36855.549,,38903.0795,,40131.5978,,,37505.3085,,,39588.93675,,,40839.1137,,,,,,,39588.93675,,41788.32213,,43107.95335,,,,,40839.1137,,43107.95335,,44469.25714,,,,,38338.7598,,40468.6909,,41746.64956,,,,,1596.65,1452.9515,37922.03415,,40028.81382,,41292.88163,,,,
1905.066,2010.903,2074.4052,1947.4008,6,5.4,5.7,5.88,2019.9,10907.46,,11513.43,,11877.012,,,10287.3564,,,10858.8762,,,11201.78808,,,,,,,10858.8762,,11462.1471,,11824.10964,,,,,11201.78808,,11824.10964,,12197.50258,,,,,10515.96432,,11100.18456,,11450.7167,,,,,2116.74,1926.2334,10401.66036,,10979.53038,,11326.25239,,,,
4510.287,4760.8585,4911.2014,4610.5156,25,22.5,23.75,24.5,4660.82,104868.45,,110694.475,,114190.09,,,101481.4575,,,107119.3163,,,110502.0315,,,,,,,107119.3163,,113070.3894,,116641.0333,,,,,110502.0315,,116641.0333,,120324.4343,,,,,103736.601,,109499.7455,,112957.6322,,,,,5011.43,4560.4013,102609.0293,,108309.5309,,111729.8319,,,,
1832.58,1934.39,1995.476,1873.304,31,27.9,29.45,30.38,1724.24,48106.296,,50778.868,,52382.4112,,,51128.982,,,53969.481,,,55673.7804,,,,,,,53969.481,,56967.7855,,58766.7682,,,,,55673.7804,,58766.7682,,60622.56088,,,,,52265.1816,,55168.8028,,56910.97552,,,,,2036.2,1852.942,51697.0818,,54569.1419,,56292.37796,,,,
4338.27,4579.285,4723.894,4434.676,22,19.8,20.9,21.56,4573.69,90559.062,,95590.121,,98608.7564,,,85897.746,,,90669.843,,,93533.1012,,,,,,,90669.843,,95707.0565,,98729.3846,,,,,93533.1012,,98729.3846,,101847.1546,,,,,87806.5848,,92684.7284,,95611.61456,,,,,4820.3,4386.473,86852.1654,,91677.2857,,94572.35788,,,,
4596.687,4852.0585,5005.2814,4698.8356,2,1.8,1.9,1.96,4906.17,8831.106,,9321.723,,9616.0932,,,8274.0366,,,8733.7053,,,9009.50652,,,,,,,8733.7053,,9218.91115,,9510.03466,,,,,9009.50652,,9510.03466,,9810.351544,,,,,8457.90408,,8927.78764,,9209.717776,,,,,5107.43,4647.7613,8365.97034,,8830.74647,,9109.612148,,,,
3403.26,3592.33,3705.772,3478.888,45,40.5,42.75,44.1,3325.96,134701.38,,142184.79,,146674.836,,,137832.03,,,145489.365,,,150083.766,,,,,,,145489.365,,153572.1075,,158421.753,,,,,150083.766,,158421.753,,163424.5452,,,,,140894.964,,148722.462,,153418.9608,,,,,3781.4,3441.074,139363.497,,147105.9135,,151751.3634,,,,
3706.092,3911.986,4035.5224,3788.4496,5,4.5,4.75,4.9,4093.61,18421.245,,19444.6475,,20058.689,,,16677.414,,,17603.937,,,18159.8508,,,,,,,17603.937,,18581.9335,,19168.7314,,,,,18159.8508,,19168.7314,,19774.05976,,,,,17048.0232,,17995.1356,,18563.40304,,,,,4117.88,3747.2708,16862.7186,,17799.5363,,18361.62692,,,,
3732.399,3939.7545,4064.1678,3815.3412,27,24.3,25.65,26.46,3760.25,91374.075,,96450.4125,,99496.215,,,90697.2957,,,95736.03435,,,98759.27754,,,,,,,95736.03435,,101054.7029,,104245.9041,,,,,98759.27754,,104245.9041,,107537.88,,,,,92712.79116,,97863.50178,,100953.9282,,,,,4147.11,3773.8701,91705.04343,,96799.76807,,99856.60285,,,,
3568.167,3766.3985,3885.3374,3647.4596,25,22.5,23.75,24.5,3512.69,79035.525,,83426.3875,,86060.905,,,80283.7575,,,84743.96625,,,87420.0915,,,,,,,84743.96625,,89451.96438,,92276.76325,,,,,87420.0915,,92276.76325,,95190.7663,,,,,82067.841,,86627.1655,,89362.7602,,,,,3964.63,3607.8133,81175.79925,,85685.56588,,88391.42585,,,,
1618.218,1708.119,1762.0596,1654.1784,8,7.2,7.6,7.84,1569.31,11299.032,,11926.756,,12303.3904,,,11651.1696,,,12298.4568,,,12686.82912,,,,,,,12298.4568,,12981.7044,,13391.65296,,,,,12686.82912,,13391.65296,,13814.54726,,,,,11910.08448,,12571.75584,,12968.75866,,,,,1798.02,1636.1982,11780.62704,,12435.10632,,12827.79389,,,,
551.214,581.837,600.2108,563.4632,1,0.9,0.95,0.98,332.62,299.358,,315.989,,325.9676,,,496.0926,,,523.6533,,,540.18972,,,,,,,523.6533,,552.74515,,570.20026,,,,,540.18972,,570.20026,,588.206584,,,,,507.11688,,535.29004,,552.193936,,,,,612.46,557.3386,501.60474,,529.47167,,546.191828,,,,
1998.81,2109.855,2176.482,2043.228,20,18,19,19.6,1748.11,31465.98,,33214.09,,34262.956,,,35978.58,,,37977.39,,,39176.676,,,,,,,37977.39,,40087.245,,41353.158,,,,,39176.676,,41353.158,,42659.0472,,,,,36778.104,,38821.332,,40047.2688,,,,,2220.9,2021.019,36378.342,,38399.361,,39611.9724,,,,
3118.815,3292.0825,3396.043,3188.122,44,39.6,41.8,43.12,3351.33,132712.668,,140085.594,,144509.3496,,,123505.074,,,130366.467,,,134483.3028,,,,,,,130366.467,,137609.0485,,141954.5974,,,,,134483.3028,,141954.5974,,146437.3742,,,,,126249.6312,,133263.4996,,137471.8206,,,,,3465.35,3153.4685,124877.3526,,131814.9833,,135977.5617,,,,
740.151,781.2705,805.9422,756.5988,23,20.7,21.85,22.54,557.52,11540.664,,12181.812,,12566.5008,,,15321.1257,,,16172.29935,,,16683.00354,,,,,,,16172.29935,,17070.76043,,17609.83707,,,,,16683.00354,,17609.83707,,18165.93719,,,,,15661.59516,,16531.68378,,17053.73695,,,,,822.39,748.3749,15491.36043,,16351.99157,,16868.37025,,,,
316.44,334.02,344.568,323.472,32,28.8,30.4,31.36,108.99,3138.912,,3313.296,,3417.9264,,,9113.472,,,9619.776,,,9923.5584,,,,,,,9619.776,,10154.208,,10474.8672,,,,,9923.5584,,10474.8672,,10805.65248,,,,,9315.9936,,9833.5488,,10144.08192,,,,,351.6,319.956,9214.7328,,9726.6624,,10033.82016,,,,
790.281,834.1855,860.5282,807.8428,11,9.9,10.45,10.78,741.48,7340.652,,7748.466,,7993.1544,,,7823.7819,,,8258.43645,,,8519.22918,,,,,,,8258.43645,,8717.238475,,8992.51969,,,,,8519.22918,,8992.51969,,9276.493996,,,,,7997.64372,,8441.95726,,8708.545384,,,,,878.09,799.0619,7910.71281,,8350.196855,,8613.887282,,,,
3603.6,3803.8,3923.92,3683.68,39,35.1,37.05,38.22,3592.89,126110.439,,133116.5745,,137320.2558,,,126486.36,,,133513.38,,,137729.592,,,,,,,133513.38,,140930.79,,145381.236,,,,,137729.592,,145381.236,,149972.2224,,,,,129297.168,,136480.344,,140790.2496,,,,,4004,3643.64,127891.764,,134996.862,,139259.9208,,,,
4784.517,5050.3235,5209.8074,4890.8396,47,42.3,44.65,46.06,4865.33,205803.459,,217236.9845,,224097.0998,,,202385.0691,,,213628.6841,,,220374.853,,,,,,,213628.6841,,225496.9443,,232617.9004,,,,,220374.853,,232617.9004,,239963.7288,,,,,206882.5151,,218375.9881,,225272.072,,,,,5316.13,4837.6783,204633.7921,,216002.3361,,222823.4625,,,,
4778.388,5043.854,5203.1336,4884.5744,24,21.6,22.8,23.52,4916.17,106189.272,,112088.676,,115628.3184,,,103213.1808,,,108947.2464,,,112387.6858,,,,,,,108947.2464,,114999.8712,,118631.4461,,,,,112387.6858,,118631.4461,,122377.7023,,,,,105506.807,,111368.2963,,114885.1899,,,,,5309.32,4831.4812,104359.9939,,110157.7714,,113636.4378,,,,
2340.837,2470.8835,2548.9114,2392.8556,11,9.9,10.45,10.78,2495.2,24702.48,,26074.84,,26898.256,,,23174.2863,,,24461.74665,,,25234.22286,,,,,,,24461.74665,,25820.73258,,26636.12413,,,,,25234.22286,,26636.12413,,27477.26489,,,,,23689.27044,,25005.34102,,25794.98337,,,,,2600.93,2366.8463,23431.77837,,24733.54384,,25514.60311,,,,
3965.22,4185.51,4317.684,4053.336,29,26.1,27.55,28.42,4353.29,113620.869,,119933.1395,,123720.5018,,,103492.242,,,109241.811,,,112691.5524,,,,,,,109241.811,,115310.8005,,118952.1942,,,,,112691.5524,,118952.1942,,122708.5793,,,,,105792.0696,,111669.4068,,115195.8091,,,,,4405.8,4009.278,104642.1558,,110455.6089,,113943.6808,,,,
3603.564,3803.762,3923.8808,3683.6432,26,23.4,24.7,25.48,3697.29,86516.586,,91323.063,,94206.9492,,,84323.3976,,,89008.0308,,,91818.81072,,,,,,,89008.0308,,93952.9214,,96919.85576,,,,,91818.81072,,96919.85576,,99980.48278,,,,,86197.25088,,90985.98704,,93859.22874,,,,,4003.96,3643.6036,85260.32424,,89997.00892,,92839.01973,,,,
2311.317,2439.7235,2516.7674,2362.6796,16,14.4,15.2,15.68,2530.15,36434.16,,38458.28,,39672.752,,,33282.9648,,,35132.0184,,,36241.45056,,,,,,,35132.0184,,37083.7972,,38254.86448,,,,,36241.45056,,38254.86448,,39462.91283,,,,,34022.58624,,35912.72992,,37046.81613,,,,,2568.13,2336.9983,33652.77552,,35522.37416,,36644.13334,,,,
2902.356,3063.598,3160.3432,2966.8528,35,31.5,33.25,34.3,2885.16,90882.54,,95931.57,,98960.988,,,91424.214,,,96503.337,,,99550.8108,,,,,,,96503.337,,101864.6335,,105081.4114,,,,,99550.8108,,105081.4114,,108399.7718,,,,,93455.8632,,98647.8556,,101763.051,,,,,3224.84,2934.6044,92440.0386,,97575.5963,,100656.9309,,,,
899.262,949.221,979.1964,919.2456,20,18,19,19.6,729.27,13126.86,,13856.13,,14293.692,,,16186.716,,,17085.978,,,17625.5352,,,,,,,17085.978,,18035.199,,18604.7316,,,,,17625.5352,,18604.7316,,19192.24944,,,,,16546.4208,,17465.6664,,18017.21376,,,,,999.18,909.2538,16366.5684,,17275.8222,,17821.37448,,,,
4523.571,4774.8805,4925.6662,4624.0948,46,41.4,43.7,45.08,4691.42,194224.788,,205015.054,,211489.2136,,,187275.8394,,,197680.0527,,,203922.5807,,,,,,,197680.0527,,208662.2779,,215251.6129,,,,,203922.5807,,215251.6129,,222049.0323,,,,,191437.5247,,202072.9428,,208454.1936,,,,,5026.19,4573.8329,189356.6821,,199876.4977,,206188.3871,,,,
1882.107,1986.6685,2049.4054,1923.9316,3,2.7,2.85,2.94,1792.05,4838.535,,5107.3425,,5268.627,,,5081.6889,,,5364.00495,,,5533.39458,,,,,,,5364.00495,,5662.005225,,5840.80539,,,,,5533.39458,,5840.80539,,6025.251876,,,,,5194.61532,,5483.20506,,5656.358904,,,,,2091.23,1903.0193,5138.15211,,5423.605005,,5594.876742,,,,
2228.004,2351.782,2426.0488,2277.5152,1,0.9,0.95,0.98,2258.44,2032.596,,2145.518,,2213.2712,,,2005.2036,,,2116.6038,,,2183.44392,,,,,,,2116.6038,,2234.1929,,2304.74636,,,,,2183.44392,,2304.74636,,2377.527824,,,,,2049.76368,,2163.63944,,2231.964896,,,,,2475.56,2252.7596,2027.48364,,2140.12162,,2207.704408,,,,
3134.835,3308.9925,3413.487,3204.498,47,42.3,44.65,46.06,3374.72,142750.656,,150681.248,,155439.6032,,,132603.5205,,,139970.3828,,,144390.5001,,,,,,,139970.3828,,147746.5151,,152412.1946,,,,,144390.5001,,152412.1946,,157225.2112,,,,,135550.2654,,143080.8357,,147599.1779,,,,,3483.15,3169.6665,134076.893,,141525.6092,,145994.839,,,,
1676.349,1769.4795,1825.3578,1713.6012,1,0.9,0.95,0.98,1702.82,1532.538,,1617.679,,1668.7636,,,1508.7141,,,1592.53155,,,1642.82202,,,,,,,1592.53155,,1681.005525,,1734.08991,,,,,1642.82202,,1734.08991,,1788.850644,,,,,1542.24108,,1627.92114,,1679.329176,,,,,1862.61,1694.9751,1525.47759,,1610.226345,,1661.075598,,,,
1418.031,1496.8105,1544.0782,1449.5428,17,15.3,16.15,16.66,1308.58,20021.274,,21133.567,,21800.9428,,,21695.8743,,,22901.20065,,,23624.39646,,,,,,,22901.20065,,24173.48958,,24936.86293,,,,,23624.39646,,24936.86293,,25724.34281,,,,,22178.00484,,23410.11622,,24149.38305,,,,,1575.59,1433.7869,21936.93957,,23155.65844,,23886.88975,,,,
3152.799,3327.9545,3433.0478,3222.8612,2,1.8,1.9,1.96,3173.69,5712.642,,6030.011,,6220.4324,,,5675.0382,,,5990.3181,,,6179.48604,,,,,,,5990.3181,,6323.11355,,6522.79082,,,,,6179.48604,,6522.79082,,6728.773688,,,,,5801.15016,,6123.43628,,6316.807952,,,,,3503.11,3187.8301,5738.09418,,6056.87719,,6248.146996,,,,
509.058,537.339,554.3076,520.3704,29,26.1,27.55,28.42,173.67,4532.787,,4784.6085,,4935.7014,,,13286.4138,,,14024.5479,,,14467.42836,,,,,,,14024.5479,,14803.68945,,15271.17438,,,,,14467.42836,,15271.17438,,15753.42199,,,,,13581.66744,,14336.20452,,14788.92677,,,,,565.62,514.7142,13434.04062,,14180.37621,,14628.17756,,,,
3603.15,3803.325,3923.43,3683.22,20,18,19,19.6,3617.59,65116.62,,68734.21,,70904.764,,,64856.7,,,68459.85,,,70621.74,,,,,,,68459.85,,72263.175,,74545.17,,,,,70621.74,,74545.17,,76899.228,,,,,66297.96,,69981.18,,72191.112,,,,,4003.5,3643.185,65577.33,,69220.515,,71406.426,,,,
2772.936,2926.988,3019.4192,2834.5568,6,5.4,5.7,5.88,2594.42,14009.868,,14788.194,,15255.1896,,,14973.8544,,,15805.7352,,,16304.86368,,,,,,,15805.7352,,16683.8316,,17210.68944,,,,,16304.86368,,17210.68944,,17754.1849,,,,,15306.60672,,16156.97376,,16667.19398,,,,,3081.04,2803.7464,15140.23056,,15981.35448,,16486.02883,,,,
2878.686,3038.613,3134.5692,2942.6568,8,7.2,7.6,7.84,3048.48,21949.056,,23168.448,,23900.0832,,,20726.5392,,,21878.0136,,,22568.89824,,,,,,,21878.0136,,23093.4588,,23822.72592,,,,,22568.89824,,23822.72592,,24575.02253,,,,,21187.12896,,22364.19168,,23070.42931,,,,,3198.54,2910.6714,20956.83408,,22121.10264,,22819.66378,,,,
2900.385,3061.5175,3158.197,2964.838,29,26.1,27.55,28.42,3177.81,82940.841,,87548.6655,,90313.3602,,,75700.0485,,,79905.60675,,,82428.9417,,,,,,,79905.60675,,84344.80713,,87008.32735,,,,,82428.9417,,87008.32735,,89755.95874,,,,,77382.2718,,81681.2869,,84260.69596,,,,,3222.65,2932.6115,76541.16015,,80793.44683,,83344.81883,,,,
2554.443,2696.3565,2781.5046,2611.2084,48,43.2,45.6,47.04,2658.9,114864.48,,121245.84,,125074.656,,,110351.9376,,,116482.6008,,,120160.9987,,,,,,,116482.6008,,122953.8564,,126836.6098,,,,,120160.9987,,126836.6098,,130841.9764,,,,,112804.2029,,119071.103,,122831.2431,,,,,2838.27,2582.8257,111578.0702,,117776.8519,,121496.1209,,,,
2976.975,3142.3625,3241.595,3043.13,33,29.7,31.35,32.34,2933.54,87126.138,,91966.479,,94870.6836,,,88416.1575,,,93328.16625,,,96275.3715,,,,,,,93328.16625,,98513.06438,,101624.0033,,,,,96275.3715,,101624.0033,,104833.1823,,,,,90380.961,,95402.1255,,98414.8242,,,,,3307.75,3010.0525,89398.55925,,94365.14588,,97345.09785,,,,
3293.478,3476.449,3586.2316,3366.6664,3,2.7,2.85,2.94,3434.75,9273.825,,9789.0375,,10098.165,,,8892.3906,,,9386.4123,,,9682.82532,,,,,,,9386.4123,,9907.87965,,10220.76006,,,,,9682.82532,,10220.76006,,10543.5209,,,,,9089.99928,,9594.99924,,9897.999216,,,,,3659.42,3330.0722,8991.19494,,9490.70577,,9790.412268,,,,
3769.794,3979.227,4104.8868,3853.5672,35,31.5,33.25,34.3,3777.94,119005.11,,125616.505,,129583.342,,,118748.511,,,125345.6505,,,129303.9342,,,,,,,125345.6505,,132309.2978,,136487.4861,,,,,129303.9342,,136487.4861,,140797.6172,,,,,121387.3668,,128131.1094,,132177.355,,,,,4188.66,3811.6806,120067.9389,,126738.38,,130740.6446,,,,
3537.054,3733.557,3851.4588,3615.6552,5,4.5,4.75,4.9,3650.89,16429.005,,17341.7275,,17889.361,,,15916.743,,,16801.0065,,,17331.5646,,,,,,,16801.0065,,17734.39575,,18294.4293,,,,,17331.5646,,18294.4293,,18872.14812,,,,,16270.4484,,17174.3622,,17716.71048,,,,,3930.06,3576.3546,16093.5957,,16987.68435,,17524.13754,,,,
4338.18,4579.19,4723.796,4434.584,27,24.3,25.65,26.46,4354.6,105816.78,,111695.49,,115222.716,,,105417.774,,,111274.317,,,114788.2428,,,,,,,111274.317,,117456.2235,,121165.3674,,,,,114788.2428,,121165.3674,,124991.6422,,,,,107760.3912,,113747.0796,,117339.0926,,,,,4820.2,4386.382,106589.0826,,112510.6983,,116063.6677,,,,
1315.971,1389.0805,1432.9462,1345.2148,44,39.6,41.8,43.12,987.74,39114.504,,41287.532,,42591.3488,,,52112.4516,,,55007.5878,,,56744.66952,,,,,,,55007.5878,,58063.5649,,59897.15116,,,,,56744.66952,,59897.15116,,61788.64014,,,,,53270.50608,,56229.97864,,58005.66218,,,,,1462.19,1330.5929,52691.47884,,55618.78322,,57375.16585,,,,
1871.676,1975.658,2038.0472,1913.2688,12,10.8,11.4,11.76,2035.68,21985.344,,23206.752,,23939.5968,,,20214.1008,,,21337.1064,,,22010.90976,,,,,,,21337.1064,,22522.5012,,23233.73808,,,,,22010.90976,,23233.73808,,23967.43507,,,,,20663.30304,,21811.26432,,22500.04109,,,,,2079.64,1892.4724,20438.70192,,21574.18536,,22255.47542,,,,
4477.707,4726.4685,4875.7254,4577.2116,20,18,19,19.6,4741.59,85348.62,,90090.21,,92935.164,,,80598.726,,,85076.433,,,87763.0572,,,,,,,85076.433,,89802.9015,,92638.7826,,,,,87763.0572,,92638.7826,,95564.21784,,,,,82389.8088,,86967.0204,,89713.34736,,,,,4975.23,4527.4593,81494.2674,,86021.7267,,88738.20228,,,,
2089.683,2205.7765,2275.4326,2136.1204,45,40.5,42.75,44.1,2013.12,81531.36,,86060.88,,88778.592,,,84632.1615,,,89333.94825,,,92155.0203,,,,,,,89333.94825,,94296.94538,,97274.74365,,,,,92155.0203,,97274.74365,,100346.5777,,,,,86512.8762,,91319.1471,,94202.90964,,,,,2321.87,2112.9017,85572.51885,,90326.54768,,93178.96497,,,,
723.141,763.3155,787.4202,739.2108,20,18,19,19.6,668.11,12025.98,,12694.09,,13094.956,,,13016.538,,,13739.679,,,14173.5636,,,,,,,13739.679,,14502.9945,,14960.9838,,,,,14173.5636,,14960.9838,,15433.43592,,,,,13305.7944,,14045.0052,,14488.53168,,,,,803.49,731.1759,13161.1662,,13892.3421,,14331.04764,,,,
2574.378,2717.399,2803.2116,2631.5864,9,8.1,8.55,8.82,2650.95,21472.695,,22665.6225,,23381.379,,,20852.4618,,,22010.9319,,,22706.01396,,,,,,,22010.9319,,23233.76145,,23967.45918,,,,,22706.01396,,23967.45918,,24724.32631,,,,,21315.84984,,22500.06372,,23210.59205,,,,,2860.42,2602.9822,21084.15582,,22255.49781,,22958.303,,,,
840.636,887.338,915.3592,859.3168,39,35.1,37.05,38.22,591.98,20778.498,,21932.859,,22625.4756,,,29506.3236,,,31145.5638,,,32129.10792,,,,,,,31145.5638,,32875.8729,,33914.05836,,,,,32129.10792,,33914.05836,,34985.02862,,,,,30162.01968,,31837.68744,,32843.0881,,,,,934.04,849.9764,29834.17164,,31491.62562,,32486.09801,,,,
1057.698,1116.459,1151.7156,1081.2024,4,3.6,3.8,3.92,1054.12,3794.832,,4005.656,,4132.1504,,,3807.7128,,,4019.2524,,,4146.17616,,,,,,,4019.2524,,4242.5442,,4376.51928,,,,,4146.17616,,4376.51928,,4514.725152,,,,,3892.32864,,4108.56912,,4238.313408,,,,,1175.22,1069.4502,3850.02072,,4063.91076,,4192.244784,,,,
4766.985,5031.8175,5190.717,4872.918,19,17.1,18.05,18.62,4991.68,85357.728,,90099.824,,92945.0816,,,81515.4435,,,86044.07925,,,88761.2607,,,,,,,86044.07925,,90824.30588,,93692.44185,,,,,88761.2607,,93692.44185,,96651.15054,,,,,83326.8978,,87956.1699,,90733.73316,,,,,5296.65,4819.9515,82421.17065,,87000.12458,,89747.49693,,,,
2773.35,2927.425,3019.87,2834.98,38,34.2,36.1,37.24,2729.75,93357.45,,98543.975,,101655.89,,,94848.57,,,100117.935,,,103279.554,,,,,,,100117.935,,105680.0425,,109017.307,,,,,103279.554,,109017.307,,112459.9588,,,,,96956.316,,102342.778,,105574.6552,,,,,3081.5,2804.165,95902.443,,101230.3565,,104427.1046,,,,
1359.387,1434.9085,1480.2214,1389.5956,27,24.3,25.65,26.46,1456.09,35382.987,,37348.7085,,38528.1414,,,33033.1041,,,34868.27655,,,35969.38002,,,,,,,34868.27655,,36805.40303,,37967.67891,,,,,35969.38002,,37967.67891,,39166.65824,,,,,33767.17308,,35643.12714,,36768.69958,,,,,1510.43,1374.4913,33400.13859,,35255.70184,,36369.0398,,,,
4705.137,4966.5335,5123.3714,4809.6956,45,40.5,42.75,44.1,4974.14,201452.67,,212644.485,,219359.574,,,190558.0485,,,201144.6068,,,207496.5417,,,,,,,201144.6068,,212319.3071,,219024.1274,,,,,207496.5417,,219024.1274,,225940.6787,,,,,194792.6718,,205614.4869,,212107.576,,,,,5227.93,4757.4163,192675.3602,,203379.5468,,209802.0588,,,,
4476.042,4724.711,4873.9124,4575.5096,43,38.7,40.85,42.14,4834.47,187093.989,,197488.0995,,203724.5658,,,173222.8254,,,182846.3157,,,188620.4099,,,,,,,182846.3157,,193004.4444,,199099.3215,,,,,188620.4099,,199099.3215,,205386.6685,,,,,177072.2215,,186909.5672,,192811.9745,,,,,4973.38,4525.7758,175147.5235,,184877.9414,,190716.1922,,,,
2336.949,2466.7795,2544.6778,2388.8812,13,11.7,12.35,12.74,2231.66,26110.422,,27561.001,,28431.3484,,,27342.3033,,,28861.32015,,,29772.73026,,,,,,,28861.32015,,30464.72683,,31426.77083,,,,,29772.73026,,31426.77083,,32419.19517,,,,,27949.91004,,29502.68282,,30434.34649,,,,,2596.61,2362.9151,27646.10667,,29182.00148,,30103.53837,,,,
1297.692,1369.786,1413.0424,1326.5296,13,11.7,12.35,12.74,1339,15666.3,,16536.65,,17058.86,,,15182.9964,,,16026.4962,,,16532.59608,,,,,,,16026.4962,,16916.8571,,17451.07364,,,,,16532.59608,,17451.07364,,18002.16018,,,,,15520.39632,,16382.64056,,16899.9871,,,,,1441.88,1312.1108,15351.69636,,16204.56838,,16716.29159,,,,
4182.552,4414.916,4554.3344,4275.4976,22,19.8,20.9,21.56,4200.08,83161.584,,87781.672,,90553.7248,,,82814.5296,,,87415.3368,,,90175.82112,,,,,,,87415.3368,,92271.7444,,95185.58896,,,,,90175.82112,,95185.58896,,98191.44966,,,,,84654.85248,,89357.89984,,92179.72826,,,,,4647.28,4229.0248,83734.69104,,88386.61832,,91177.77469,,,,
3432.132,3622.806,3737.2104,3508.4016,28,25.2,26.6,27.44,3592.32,90526.464,,95555.712,,98573.2608,,,86489.7264,,,91294.7112,,,94177.70208,,,,,,,91294.7112,,96366.6396,,99409.79664,,,,,94177.70208,,99409.79664,,102549.0534,,,,,88411.72032,,93323.48256,,96270.5399,,,,,3813.48,3470.2668,87450.72336,,92309.09688,,95224.12099,,,,
3201.642,3379.511,3486.2324,3272.7896,47,42.3,44.65,46.06,3450.36,145950.228,,154058.574,,158923.5816,,,135429.4566,,,142953.3153,,,147467.6305,,,,,,,142953.3153,,150895.1662,,155660.2767,,,,,147467.6305,,155660.2767,,160575.8643,,,,,138439.0001,,146130.0556,,150744.689,,,,,3557.38,3237.2158,136934.2283,,144541.6855,,149106.1597,,,,
4225.986,4460.763,4601.6292,4319.8968,45,40.5,42.75,44.1,4470.91,181071.855,,191131.4025,,197167.131,,,171152.433,,,180660.9015,,,186365.9826,,,,,,,180660.9015,,190697.6183,,196719.6483,,,,,186365.9826,,196719.6483,,202931.8477,,,,,174955.8204,,184675.5882,,190507.4489,,,,,4695.54,4272.9414,173054.1267,,182668.2449,,188436.7157,,,,
3305.601,3489.2455,3599.4322,3379.0588,22,19.8,20.9,21.56,3462.61,68559.678,,72368.549,,74653.8716,,,65450.8998,,,69087.0609,,,71268.75756,,,,,,,69087.0609,,72925.23095,,75228.13298,,,,,71268.75756,,75228.13298,,77603.75823,,,,,66905.36424,,70622.32892,,72852.50773,,,,,3672.89,3342.3299,66178.13202,,69854.69491,,72060.63264,,,,
