Pirces_New_Start_10,,prices_New_Strat_5,,Prices_New_Strat_2,,Quantity_Sold,,Quantity_Sold_Dec10,,,Quantity_Sold_Dec5,,,Quantity_Sold_Dec2,,,Sales_10_10,Rev_10_10,,Sales_10_5,Rev_10_5,,Sales_10_2,Rev_10_2,,Prices_New_Strat_8
2767.131,,2920.8605,,3013.0982,,32,,28.8,,,30.4,,,31.36,,,79693.3728,,,84120.7824,,,86777.22816,,,2828.6228
3419.703,,3609.6865,,3723.6766,,16,,14.4,,,15.2,,,15.68,,,49243.7232,,,51979.4856,,,53620.94304,,,3495.6964
4015.359,,4238.4345,,4372.2798,,16,,14.4,,,15.2,,,15.68,,,57821.1696,,,61033.4568,,,62960.82912,,,4104.5892
1503.324,,1586.842,,1636.9528,,46,,41.4,,,43.7,,,45.08,,,62237.6136,,,65695.2588,,,67769.84592,,,1536.7312
4197.006,,4430.173,,4570.0732,,39,,35.1,,,37.05,,,38.22,,,147314.9106,,,155499.0723,,,160409.5693,,,4290.2728
901.593,,951.6815,,981.7346,,31,,27.9,,,29.45,,,30.38,,,25154.4447,,,26551.91385,,,27390.39534,,,921.6284
1154.736,,1218.888,,1257.3792,,43,,38.7,,,40.85,,,42.14,,,44688.2832,,,47170.9656,,,48660.57504,,,1180.3968
1334.322,,1408.451,,1452.9284,,24,,21.6,,,22.8,,,23.52,,,28821.3552,,,30422.5416,,,31383.25344,,,1363.9736
677.016,,714.628,,737.1952,,1,,0.9,,,0.95,,,0.98,,,609.3144,,,643.1652,,,663.47568,,,692.0608
1163.646,,1228.293,,1267.0812,,11,,9.9,,,10.45,,,10.78,,,11520.0954,,,12160.1007,,,12544.10388,,,1189.5048
583.461,,615.8755,,635.3242,,21,,18.9,,,19.95,,,20.58,,,11027.4129,,,11640.04695,,,12007.62738,,,596.4268
3852.054,,4066.057,,4194.4588,,4,,3.6,,,3.8,,,3.92,,,13867.3944,,,14637.8052,,,15100.05168,,,3937.6552
1063.8,,1122.9,,1158.36,,7,,6.3,,,6.65,,,6.86,,,6701.94,,,7074.27,,,7297.668,,,1087.44
3724.947,,3931.8885,,4056.0534,,26,,23.4,,,24.7,,,25.48,,,87163.7598,,,92006.1909,,,94911.64956,,,3807.7236
591.696,,624.568,,644.2912,,47,,42.3,,,44.65,,,46.06,,,25028.7408,,,26419.2264,,,27253.51776,,,604.8448
4631.292,,4888.586,,5042.9624,,12,,10.8,,,11.4,,,11.76,,,50017.9536,,,52796.7288,,,54463.99392,,,4734.2096
3341.025,,3526.6375,,3638.005,,31,,27.9,,,29.45,,,30.38,,,93214.5975,,,98393.18625,,,101500.3395,,,3415.27
475.641,,502.0655,,517.9202,,17,,15.3,,,16.15,,,16.66,,,7277.3073,,,7681.60215,,,7924.17906,,,486.2108
3517.533,,3712.9515,,3830.2026,,33,,29.7,,,31.35,,,32.34,,,104470.7301,,,110274.6596,,,113757.0172,,,3595.7004
2492.568,,2631.044,,2714.1296,,11,,9.9,,,10.45,,,10.78,,,24676.4232,,,26047.3356,,,26869.88304,,,2547.9584
3784.833,,3995.1015,,4121.2626,,28,,25.2,,,26.6,,,27.44,,,95377.7916,,,100676.5578,,,103855.8175,,,3868.9404
2427.102,,2561.941,,2642.8444,,32,,28.8,,,30.4,,,31.36,,,69900.5376,,,73783.9008,,,76113.91872,,,2481.0376
3231.747,,3411.2885,,3519.0134,,1,,0.9,,,0.95,,,0.98,,,2908.5723,,,3070.15965,,,3167.11206,,,3303.5636
3727.881,,3934.9855,,4059.2482,,47,,42.3,,,44.65,,,46.06,,,157689.3663,,,166449.8867,,,171706.1989,,,3810.7228
2204.676,,2327.158,,2400.6472,,28,,25.2,,,26.6,,,27.44,,,55557.8352,,,58644.3816,,,60496.30944,,,2253.6688
283.437,,299.1835,,308.6314,,42,,37.8,,,39.9,,,41.16,,,10713.9186,,,11309.1363,,,11666.26692,,,289.7356
3920.283,,4138.0765,,4268.7526,,7,,6.3,,,6.65,,,6.86,,,24697.7829,,,26069.88195,,,26893.14138,,,4007.4004
2074.896,,2190.168,,2259.3312,,2,,1.8,,,1.9,,,1.96,,,3734.8128,,,3942.3024,,,4066.79616,,,2121.0048
2375.064,,2507.012,,2586.1808,,42,,37.8,,,39.9,,,41.16,,,89777.4192,,,94765.0536,,,97757.63424,,,2427.8432
305.046,,321.993,,332.1612,,24,,21.6,,,22.8,,,23.52,,,6588.9936,,,6955.0488,,,7174.68192,,,311.8248
2279.583,,2406.2265,,2482.2126,,4,,3.6,,,3.8,,,3.92,,,8206.4988,,,8662.4154,,,8935.96536,,,2330.2404
4721.274,,4983.567,,5140.9428,,44,,39.6,,,41.8,,,43.12,,,186962.4504,,,197349.2532,,,203581.3349,,,4826.1912
1587.321,,1675.5055,,1728.4162,,19,,17.1,,,18.05,,,18.62,,,27143.1891,,,28651.14405,,,29555.91702,,,1622.5948
1982.583,,2092.7265,,2158.8126,,26,,23.4,,,24.7,,,25.48,,,46392.4422,,,48969.8001,,,50516.21484,,,2026.6404
3536.334,,3732.797,,3850.6748,,11,,9.9,,,10.45,,,10.78,,,35009.7066,,,36954.6903,,,38121.68052,,,3614.9192
4069.413,,4295.4915,,4431.1386,,40,,36,,,38,,,39.2,,,146498.868,,,154637.694,,,159520.9896,,,4159.8444
2225.682,,2349.331,,2423.5204,,43,,38.7,,,40.85,,,42.14,,,86133.8934,,,90919.1097,,,93790.23948,,,2275.1416
1748.295,,1845.4225,,1903.699,,11,,9.9,,,10.45,,,10.78,,,17308.1205,,,18269.68275,,,18846.6201,,,1787.146
4343.328,,4584.624,,4729.4016,,45,,40.5,,,42.75,,,44.1,,,175904.784,,,185677.272,,,191540.7648,,,4439.8464
3360.339,,3547.0245,,3659.0358,,3,,2.7,,,2.85,,,2.94,,,9072.9153,,,9576.96615,,,9879.39666,,,3435.0132
671.652,,708.966,,731.3544,,12,,10.8,,,11.4,,,11.76,,,7253.8416,,,7656.8328,,,7898.62752,,,686.5776
424.575,,448.1625,,462.315,,3,,2.7,,,2.85,,,2.94,,,1146.3525,,,1210.03875,,,1248.2505,,,434.01
2648.979,,2796.1445,,2884.4438,,42,,37.8,,,39.9,,,41.16,,,100131.4062,,,105694.2621,,,109031.9756,,,2707.8452
1308.969,,1381.6895,,1425.3218,,27,,24.3,,,25.65,,,26.46,,,31807.9467,,,33575.05485,,,34635.31974,,,1338.0572
1375.56,,1451.98,,1497.832,,49,,44.1,,,46.55,,,48.02,,,60662.196,,,64032.318,,,66054.3912,,,1406.128
4091.202,,4318.491,,4454.8644,,2,,1.8,,,1.9,,,1.96,,,7364.1636,,,7773.2838,,,8018.75592,,,4182.1176
719.343,,759.3065,,783.2846,,49,,44.1,,,46.55,,,48.02,,,31723.0263,,,33485.41665,,,34542.85086,,,735.3284
3262.815,,3444.0825,,3552.843,,16,,14.4,,,15.2,,,15.68,,,46984.536,,,49594.788,,,51160.9392,,,3335.322
1303.686,,1376.113,,1419.5692,,2,,1.8,,,1.9,,,1.96,,,2346.6348,,,2477.0034,,,2555.22456,,,1332.6568
3455.748,,3647.734,,3762.9256,,30,,27,,,28.5,,,29.4,,,93305.196,,,98488.818,,,101598.9912,,,3532.5424
3492.477,,3686.5035,,3802.9194,,20,,18,,,19,,,19.6,,,62864.586,,,66357.063,,,68452.5492,,,3570.0876
351.801,,371.3455,,383.0722,,38,,34.2,,,36.1,,,37.24,,,12031.5942,,,12700.0161,,,13101.06924,,,359.6188
2349.756,,2480.298,,2558.6232,,28,,25.2,,,26.6,,,27.44,,,59213.8512,,,62503.5096,,,64477.30464,,,2401.9728
992.727,,1047.8785,,1080.9694,,25,,22.5,,,23.75,,,24.5,,,22336.3575,,,23577.26625,,,24321.8115,,,1014.7876
4014.639,,4237.6745,,4371.4958,,32,,28.8,,,30.4,,,31.36,,,115621.6032,,,122045.0256,,,125899.079,,,4103.8532
4239.09,,4474.595,,4615.898,,10,,9,,,9.5,,,9.8,,,38151.81,,,40271.355,,,41543.082,,,4333.292
2350.746,,2481.343,,2559.7012,,42,,37.8,,,39.9,,,41.16,,,88858.1988,,,93794.7654,,,96756.70536,,,2402.9848
2338.56,,2468.48,,2546.432,,40,,36,,,38,,,39.2,,,84188.16,,,88865.28,,,91671.552,,,2390.528
1794.609,,1894.3095,,1954.1298,,33,,29.7,,,31.35,,,32.34,,,53299.8873,,,56260.99215,,,58037.65506,,,1834.4892
3664.638,,3868.229,,3990.3836,,13,,11.7,,,12.35,,,12.74,,,42876.2646,,,45258.2793,,,46687.48812,,,3746.0744
1866.492,,1970.186,,2032.4024,,41,,36.9,,,38.95,,,40.18,,,68873.5548,,,72699.8634,,,74995.64856,,,1907.9696
1556.739,,1643.2245,,1695.1158,,42,,37.8,,,39.9,,,41.16,,,58844.7342,,,62113.8861,,,64075.37724,,,1591.3332
2355.3,,2486.15,,2564.66,,47,,42.3,,,44.65,,,46.06,,,99629.19,,,105164.145,,,108485.118,,,2407.64
618.84,,653.22,,673.848,,37,,33.3,,,35.15,,,36.26,,,20607.372,,,21752.226,,,22439.1384,,,632.592
3495.393,,3689.5815,,3806.0946,,16,,14.4,,,15.2,,,15.68,,,50333.6592,,,53129.9736,,,54807.76224,,,3573.0684
527.562,,556.871,,574.4564,,45,,40.5,,,42.75,,,44.1,,,21366.261,,,22553.2755,,,23265.4842,,,539.2856
3245.481,,3425.7855,,3533.9682,,22,,19.8,,,20.9,,,21.56,,,64260.5238,,,67830.5529,,,69972.57036,,,3317.6028
965.538,,1019.179,,1051.3636,,20,,18,,,19,,,19.6,,,17379.684,,,18345.222,,,18924.5448,,,986.9944
1287.405,,1358.9275,,1401.841,,43,,38.7,,,40.85,,,42.14,,,49822.5735,,,52590.49425,,,54251.2467,,,1316.014
3236.976,,3416.808,,3524.7072,,27,,24.3,,,25.65,,,26.46,,,78658.5168,,,83028.4344,,,85650.38496,,,3308.9088
4718.817,,4980.9735,,5138.2674,,41,,36.9,,,38.95,,,40.18,,,174124.3473,,,183797.9222,,,189602.0671,,,4823.6796
3805.362,,4016.771,,4143.6164,,16,,14.4,,,15.2,,,15.68,,,54797.2128,,,57841.5024,,,59668.07616,,,3889.9256
1392.534,,1469.897,,1516.3148,,34,,30.6,,,32.3,,,33.32,,,42611.5404,,,44978.8482,,,46399.23288,,,1423.4792
1112.49,,1174.295,,1211.378,,32,,28.8,,,30.4,,,31.36,,,32039.712,,,33819.696,,,34887.6864,,,1137.212
4151.241,,4381.8655,,4520.2402,,26,,23.4,,,24.7,,,25.48,,,97139.0394,,,102535.6527,,,105773.6207,,,4243.4908
2363.418,,2494.719,,2573.4996,,25,,22.5,,,23.75,,,24.5,,,53176.905,,,56131.1775,,,57903.741,,,2415.9384
985.428,,1040.174,,1073.0216,,2,,1.8,,,1.9,,,1.96,,,1773.7704,,,1872.3132,,,1931.43888,,,1007.3264
4172.931,,4404.7605,,4543.8582,,12,,10.8,,,11.4,,,11.76,,,45067.6548,,,47571.4134,,,49073.66856,,,4265.6628
3848.364,,4062.162,,4190.4408,,40,,36,,,38,,,39.2,,,138541.104,,,146237.832,,,150855.8688,,,3933.8832
4616.271,,4872.7305,,5026.6062,,9,,8.1,,,8.55,,,8.82,,,37391.7951,,,39469.11705,,,40715.51022,,,4718.8548
4534.866,,4786.803,,4937.9652,,12,,10.8,,,11.4,,,11.76,,,48976.5528,,,51697.4724,,,53330.02416,,,4635.6408
3898.287,,4114.8585,,4244.8014,,26,,23.4,,,24.7,,,25.48,,,91219.9158,,,96287.6889,,,99328.35276,,,3984.9156
406.629,,429.2195,,442.7738,,9,,8.1,,,8.55,,,8.82,,,3293.6949,,,3476.67795,,,3586.46778,,,415.6652
736.326,,777.233,,801.7772,,10,,9,,,9.5,,,9.8,,,6626.934,,,6995.097,,,7215.9948,,,752.6888
2957.823,,3122.1465,,3220.7406,,32,,28.8,,,30.4,,,31.36,,,85185.3024,,,89917.8192,,,92757.32928,,,3023.5524
2493.918,,2632.469,,2715.5996,,34,,30.6,,,32.3,,,33.32,,,76313.8908,,,80553.5514,,,83097.34776,,,2549.3384
2216.367,,2339.4985,,2413.3774,,48,,43.2,,,45.6,,,47.04,,,95747.0544,,,101066.3352,,,104257.9037,,,2265.6196
1850.715,,1953.5325,,2015.223,,20,,18,,,19,,,19.6,,,33312.87,,,35163.585,,,36274.014,,,1891.842
2286.378,,2413.399,,2489.6116,,39,,35.1,,,37.05,,,38.22,,,80251.8678,,,84710.3049,,,87385.36716,,,2337.1864
2695.266,,2845.003,,2934.8452,,2,,1.8,,,1.9,,,1.96,,,4851.4788,,,5121.0054,,,5282.72136,,,2755.1608
234.657,,247.6935,,255.5154,,1,,0.9,,,0.95,,,0.98,,,211.1913,,,222.92415,,,229.96386,,,239.8716
1411.128,,1489.524,,1536.5616,,36,,32.4,,,34.2,,,35.28,,,45720.5472,,,48260.5776,,,49784.59584,,,1442.4864
2755.998,,2909.109,,3000.9756,,24,,21.6,,,22.8,,,23.52,,,59529.5568,,,62836.7544,,,64821.07296,,,2817.2424
3452.868,,3644.694,,3759.7896,,27,,24.3,,,25.65,,,26.46,,,83904.6924,,,88566.0642,,,91362.88728,,,3529.5984
893.916,,943.578,,973.3752,,2,,1.8,,,1.9,,,1.96,,,1609.0488,,,1698.4404,,,1752.07536,,,913.7808
2721.573,,2872.7715,,2963.4906,,31,,27.9,,,29.45,,,30.38,,,75931.8867,,,80150.32485,,,82681.38774,,,2782.0524
3661.587,,3865.0085,,3987.0614,,14,,12.6,,,13.3,,,13.72,,,46135.9962,,,48699.1071,,,50236.97364,,,3742.9556
2302.812,,2430.746,,2507.5064,,2,,1.8,,,1.9,,,1.96,,,4145.0616,,,4375.3428,,,4513.51152,,,2353.9856
608.319,,642.1145,,662.3918,,29,,26.1,,,27.55,,,28.42,,,15877.1259,,,16759.18845,,,17288.42598,,,621.8372
2426.418,,2561.219,,2642.0996,,15,,13.5,,,14.25,,,14.7,,,32756.643,,,34576.4565,,,35668.3446,,,2480.3384
1390.518,,1467.769,,1514.1196,,12,,10.8,,,11.4,,,11.76,,,15017.5944,,,15851.9052,,,16352.49168,,,1421.4184
4485.951,,4735.1705,,4884.7022,,37,,33.3,,,35.15,,,36.26,,,149382.1683,,,157681.1777,,,162660.5833,,,4585.6388
735.624,,776.492,,801.0128,,28,,25.2,,,26.6,,,27.44,,,18537.7248,,,19567.5984,,,20185.52256,,,751.9712
3207.573,,3385.7715,,3492.6906,,20,,18,,,19,,,19.6,,,57736.314,,,60943.887,,,62868.4308,,,3278.8524
412.056,,434.948,,448.6832,,39,,35.1,,,37.05,,,38.22,,,14463.1656,,,15266.6748,,,15748.78032,,,421.2128
2195.541,,2317.5155,,2390.7002,,24,,21.6,,,22.8,,,23.52,,,47423.6856,,,50058.3348,,,51639.12432,,,2244.3308
2929.095,,3091.8225,,3189.459,,21,,18.9,,,19.95,,,20.58,,,55359.8955,,,58435.44525,,,60280.7751,,,2994.186
1472.526,,1554.333,,1603.4172,,10,,9,,,9.5,,,9.8,,,13252.734,,,13988.997,,,14430.7548,,,1505.2488
2466.837,,2603.8835,,2686.1114,,46,,41.4,,,43.7,,,45.08,,,102127.0518,,,107800.7769,,,111205.012,,,2521.6556
796.059,,840.2845,,866.8198,,14,,12.6,,,13.3,,,13.72,,,10030.3434,,,10587.5847,,,10921.92948,,,813.7492
1448.946,,1529.443,,1577.7412,,37,,33.3,,,35.15,,,36.26,,,48249.9018,,,50930.4519,,,52538.78196,,,1481.1448
3197.943,,3375.6065,,3482.2046,,18,,16.2,,,17.1,,,17.64,,,51806.6766,,,54684.8253,,,56411.71452,,,3269.0084
1676.592,,1769.736,,1825.6224,,24,,21.6,,,22.8,,,23.52,,,36214.3872,,,38226.2976,,,39433.44384,,,1713.8496
4391.892,,4635.886,,4782.2824,,14,,12.6,,,13.3,,,13.72,,,55337.8392,,,58412.1636,,,60256.75824,,,4489.4896
2945.898,,3109.559,,3207.7556,,34,,30.6,,,32.3,,,33.32,,,90144.4788,,,95152.5054,,,98157.32136,,,3011.3624
2245.032,,2369.756,,2444.5904,,12,,10.8,,,11.4,,,11.76,,,24246.3456,,,25593.3648,,,26401.57632,,,2294.9216
551.781,,582.4355,,600.8282,,22,,19.8,,,20.9,,,21.56,,,10925.2638,,,11532.2229,,,11896.39836,,,564.0428
2556.126,,2698.133,,2783.3372,,6,,5.4,,,5.7,,,5.88,,,13803.0804,,,14569.9182,,,15030.02088,,,2612.9288
3669.093,,3872.9315,,3995.2346,,36,,32.4,,,34.2,,,35.28,,,118878.6132,,,125482.9806,,,129445.601,,,3750.6284
1660.32,,1752.56,,1807.904,,45,,40.5,,,42.75,,,44.1,,,67242.96,,,70978.68,,,73220.112,,,1697.216
3946.365,,4165.6075,,4297.153,,36,,32.4,,,34.2,,,35.28,,,127862.226,,,134965.683,,,139227.7572,,,4034.062
1576.116,,1663.678,,1716.2152,,22,,19.8,,,20.9,,,21.56,,,31207.0968,,,32940.8244,,,33981.06096,,,1611.1408
4045.617,,4270.3735,,4405.2274,,14,,12.6,,,13.3,,,13.72,,,50974.7742,,,53806.7061,,,55505.86524,,,4135.5196
758.214,,800.337,,825.6108,,16,,14.4,,,15.2,,,15.68,,,10918.2816,,,11524.8528,,,11888.79552,,,775.0632
3948.138,,4167.479,,4299.0836,,36,,32.4,,,34.2,,,35.28,,,127919.6712,,,135026.3196,,,139290.3086,,,4035.8744
2436.399,,2571.7545,,2652.9678,,25,,22.5,,,23.75,,,24.5,,,54818.9775,,,57864.47625,,,59691.7755,,,2490.5412
1753.614,,1851.037,,1909.4908,,32,,28.8,,,30.4,,,31.36,,,50504.0832,,,53309.8656,,,54993.33504,,,1792.5832
1337.661,,1411.9755,,1456.5642,,33,,29.7,,,31.35,,,32.34,,,39728.5317,,,41935.67235,,,43259.95674,,,1367.3868
2029.545,,2142.2975,,2209.949,,45,,40.5,,,42.75,,,44.1,,,82196.5725,,,86763.04875,,,89502.9345,,,2074.646
4648.581,,4906.8355,,5061.7882,,36,,32.4,,,34.2,,,35.28,,,150614.0244,,,158981.4702,,,164001.9377,,,4751.8828
1132.767,,1195.6985,,1233.4574,,20,,18,,,19,,,19.6,,,20389.806,,,21522.573,,,22202.2332,,,1157.9396
921.879,,973.0945,,1003.8238,,18,,16.2,,,17.1,,,17.64,,,14934.4398,,,15764.1309,,,16261.94556,,,942.3652
3043.098,,3212.159,,3313.5956,,38,,34.2,,,36.1,,,37.24,,,104073.9516,,,109855.8378,,,113324.9695,,,3110.7224
2450.817,,2586.9735,,2668.6674,,3,,2.7,,,2.85,,,2.94,,,6617.2059,,,6984.82845,,,7205.40198,,,2505.2796
2416.347,,2550.5885,,2631.1334,,23,,20.7,,,21.85,,,22.54,,,50018.3829,,,52797.18195,,,54464.46138,,,2470.0436
3340.323,,3525.8965,,3637.2406,,32,,28.8,,,30.4,,,31.36,,,96201.3024,,,101545.8192,,,104752.5293,,,3414.5524
1519.047,,1603.4385,,1654.0734,,45,,40.5,,,42.75,,,44.1,,,61521.4035,,,64939.25925,,,66989.9727,,,1552.8036
4539.024,,4791.192,,4942.4928,,16,,14.4,,,15.2,,,15.68,,,65361.9456,,,68993.1648,,,71171.89632,,,4639.8912
2241.423,,2365.9465,,2440.6606,,5,,4.5,,,4.75,,,4.9,,,10086.4035,,,10646.75925,,,10982.9727,,,2291.2324
777.429,,820.6195,,846.5338,,4,,3.6,,,3.8,,,3.92,,,2798.7444,,,2954.2302,,,3047.52168,,,794.7052
3589.83,,3789.265,,3908.926,,21,,18.9,,,19.95,,,20.58,,,67847.787,,,71617.1085,,,73878.7014,,,3669.604
3350.889,,3537.0495,,3648.7458,,40,,36,,,38,,,39.2,,,120632.004,,,127333.782,,,131354.8488,,,3425.3532
1767.735,,1865.9425,,1924.867,,14,,12.6,,,13.3,,,13.72,,,22273.461,,,23510.8755,,,24253.3242,,,1807.018
3119.211,,3292.5005,,3396.4742,,39,,35.1,,,37.05,,,38.22,,,109484.3061,,,115566.7676,,,119216.2444,,,3188.5268
1139.625,,1202.9375,,1240.925,,31,,27.9,,,29.45,,,30.38,,,31795.5375,,,33561.95625,,,34621.8075,,,1164.95
2363.688,,2495.004,,2573.7936,,14,,12.6,,,13.3,,,13.72,,,29782.4688,,,31437.0504,,,32429.79936,,,2416.2144
4391.748,,4635.734,,4782.1256,,6,,5.4,,,5.7,,,5.88,,,23715.4392,,,25032.9636,,,25823.47824,,,4489.3424
788.814,,832.637,,858.9308,,12,,10.8,,,11.4,,,11.76,,,8519.1912,,,8992.4796,,,9276.45264,,,806.3432
1990.053,,2100.6115,,2166.9466,,16,,14.4,,,15.2,,,15.68,,,28656.7632,,,30248.8056,,,31204.03104,,,2034.2764
3842.118,,4055.569,,4183.6396,,17,,15.3,,,16.15,,,16.66,,,58784.4054,,,62050.2057,,,64009.68588,,,3927.4984
4487.175,,4736.4625,,4886.035,,45,,40.5,,,42.75,,,44.1,,,181730.5875,,,191826.7313,,,197884.4175,,,4586.89
2087.658,,2203.639,,2273.2276,,23,,20.7,,,21.85,,,22.54,,,43214.5206,,,45615.3273,,,47055.81132,,,2134.0504
2438.46,,2573.93,,2655.212,,14,,12.6,,,13.3,,,13.72,,,30724.596,,,32431.518,,,33455.6712,,,2492.648
2847.33,,3005.515,,3100.426,,7,,6.3,,,6.65,,,6.86,,,17938.179,,,18934.7445,,,19532.6838,,,2910.604
4208.31,,4442.105,,4582.382,,46,,41.4,,,43.7,,,45.08,,,174224.034,,,183903.147,,,189710.6148,,,4301.828
4002.21,,4224.555,,4357.962,,32,,28.8,,,30.4,,,31.36,,,115263.648,,,121667.184,,,125509.3056,,,4091.148
1202.733,,1269.5515,,1309.6426,,15,,13.5,,,14.25,,,14.7,,,16236.8955,,,17138.94525,,,17680.1751,,,1229.4604
2261.556,,2387.198,,2462.5832,,44,,39.6,,,41.8,,,43.12,,,89557.6176,,,94533.0408,,,97518.29472,,,2311.8128
2389.185,,2521.9175,,2601.557,,17,,15.3,,,16.15,,,16.66,,,36554.5305,,,38585.33775,,,39803.8221,,,2442.278
3747.312,,3955.496,,4080.4064,,41,,36.9,,,38.95,,,40.18,,,138275.8128,,,145957.8024,,,150566.9962,,,3830.5856
3038.211,,3207.0005,,3308.2742,,47,,42.3,,,44.65,,,46.06,,,128516.3253,,,135656.1212,,,139939.9987,,,3105.7268
3052.314,,3221.887,,3323.6308,,44,,39.6,,,41.8,,,43.12,,,120871.6344,,,127586.7252,,,131615.7797,,,3120.1432
4862.052,,5132.166,,5294.2344,,34,,30.6,,,32.3,,,33.32,,,148778.7912,,,157044.2796,,,162003.5726,,,4970.0976
439.407,,463.8185,,478.4654,,5,,4.5,,,4.75,,,4.9,,,1977.3315,,,2087.18325,,,2153.0943,,,449.1716
1336.806,,1411.073,,1455.6332,,45,,40.5,,,42.75,,,44.1,,,54140.643,,,57148.4565,,,58953.1446,,,1366.5128
2021.616,,2133.928,,2201.3152,,27,,24.3,,,25.65,,,26.46,,,49125.2688,,,51854.4504,,,53491.95936,,,2066.5408
1933.02,,2040.41,,2104.844,,23,,20.7,,,21.85,,,22.54,,,40013.514,,,42236.487,,,43570.2708,,,1975.976
392.877,,414.7035,,427.7994,,40,,36,,,38,,,39.2,,,14143.572,,,14929.326,,,15400.7784,,,401.6076
662.355,,699.1525,,721.231,,14,,12.6,,,13.3,,,13.72,,,8345.673,,,8809.3215,,,9087.5106,,,677.074
3162.366,,3338.053,,3443.4652,,15,,13.5,,,14.25,,,14.7,,,42691.941,,,45063.7155,,,46486.7802,,,3232.6408
4252.23,,4488.465,,4630.206,,43,,38.7,,,40.85,,,42.14,,,164561.301,,,173703.5955,,,179188.9722,,,4346.724
2774.754,,2928.907,,3021.3988,,33,,29.7,,,31.35,,,32.34,,,82410.1938,,,86988.5379,,,89735.54436,,,2836.4152
2820.195,,2976.8725,,3070.879,,31,,27.9,,,29.45,,,30.38,,,78683.4405,,,83054.74275,,,85677.5241,,,2882.866
1216.899,,1284.5045,,1325.0678,,35,,31.5,,,33.25,,,34.3,,,38332.3185,,,40461.89175,,,41739.6357,,,1243.9412
3640.806,,3843.073,,3964.4332,,17,,15.3,,,16.15,,,16.66,,,55704.3318,,,58799.0169,,,60655.82796,,,3721.7128
3811.428,,4023.174,,4150.2216,,28,,25.2,,,26.6,,,27.44,,,96047.9856,,,101383.9848,,,104585.5843,,,3896.1264
2897.01,,3057.955,,3154.522,,19,,17.1,,,18.05,,,18.62,,,49538.871,,,52291.0305,,,53942.3262,,,2961.388
1293.408,,1365.264,,1408.3776,,46,,41.4,,,43.7,,,45.08,,,53547.0912,,,56521.9296,,,58306.83264,,,1322.1504
888.669,,938.0395,,967.6618,,23,,20.7,,,21.85,,,22.54,,,18395.4483,,,19417.41765,,,20030.59926,,,908.4172
725.526,,765.833,,790.0172,,32,,28.8,,,30.4,,,31.36,,,20895.1488,,,22055.9904,,,22752.49536,,,741.6488
2915.766,,3077.753,,3174.9452,,40,,36,,,38,,,39.2,,,104967.576,,,110799.108,,,114298.0272,,,2980.5608
3922.533,,4140.4515,,4271.2026,,13,,11.7,,,12.35,,,12.74,,,45893.6361,,,48443.28255,,,49973.07042,,,4009.7004
4027.671,,4251.4305,,4385.6862,,20,,18,,,19,,,19.6,,,72498.078,,,76525.749,,,78942.3516,,,4117.1748
2436.525,,2571.8875,,2653.105,,35,,31.5,,,33.25,,,34.3,,,76750.5375,,,81014.45625,,,83572.8075,,,2490.67
3674.484,,3878.622,,4001.1048,,5,,4.5,,,4.75,,,4.9,,,16535.178,,,17453.799,,,18004.9716,,,3756.1392
4382.55,,4626.025,,4772.11,,9,,8.1,,,8.55,,,8.82,,,35498.655,,,37470.8025,,,38654.091,,,4479.94
1436.985,,1516.8175,,1564.717,,29,,26.1,,,27.55,,,28.42,,,37505.3085,,,39588.93675,,,40839.1137,,,1468.918
1905.066,,2010.903,,2074.4052,,6,,5.4,,,5.7,,,5.88,,,10287.3564,,,10858.8762,,,11201.78808,,,1947.4008
4510.287,,4760.8585,,4911.2014,,25,,22.5,,,23.75,,,24.5,,,101481.4575,,,107119.3163,,,110502.0315,,,4610.5156
1832.58,,1934.39,,1995.476,,31,,27.9,,,29.45,,,30.38,,,51128.982,,,53969.481,,,55673.7804,,,1873.304
4338.27,,4579.285,,4723.894,,22,,19.8,,,20.9,,,21.56,,,85897.746,,,90669.843,,,93533.1012,,,4434.676
4596.687,,4852.0585,,5005.2814,,2,,1.8,,,1.9,,,1.96,,,8274.0366,,,8733.7053,,,9009.50652,,,4698.8356
3403.26,,3592.33,,3705.772,,45,,40.5,,,42.75,,,44.1,,,137832.03,,,145489.365,,,150083.766,,,3478.888
3706.092,,3911.986,,4035.5224,,5,,4.5,,,4.75,,,4.9,,,16677.414,,,17603.937,,,18159.8508,,,3788.4496
3732.399,,3939.7545,,4064.1678,,27,,24.3,,,25.65,,,26.46,,,90697.2957,,,95736.03435,,,98759.27754,,,3815.3412
3568.167,,3766.3985,,3885.3374,,25,,22.5,,,23.75,,,24.5,,,80283.7575,,,84743.96625,,,87420.0915,,,3647.4596
1618.218,,1708.119,,1762.0596,,8,,7.2,,,7.6,,,7.84,,,11651.1696,,,12298.4568,,,12686.82912,,,1654.1784
551.214,,581.837,,600.2108,,1,,0.9,,,0.95,,,0.98,,,496.0926,,,523.6533,,,540.18972,,,563.4632
1998.81,,2109.855,,2176.482,,20,,18,,,19,,,19.6,,,35978.58,,,37977.39,,,39176.676,,,2043.228
3118.815,,3292.0825,,3396.043,,44,,39.6,,,41.8,,,43.12,,,123505.074,,,130366.467,,,134483.3028,,,3188.122
740.151,,781.2705,,805.9422,,23,,20.7,,,21.85,,,22.54,,,15321.1257,,,16172.29935,,,16683.00354,,,756.5988
